name,noise_index,length,total_intensity,max_den,recoil_angle,int_mean,int_skew,int_kurt,int_std
16.737keV_C_0.813cm_8893_gem_out.npy,34,110.88031585653262,40786.43286132813,0.0192908497992472,52.37782157799224,2716.713495519509,1.254367188100136,0.0394366696418835,4007.1629870650218
16.784keV_C_1.758cm_1457_gem_out.npy,76,73.97777444010539,37464.88452148439,0.0308601954599779,74.31425825597387,2497.6589680989578,0.922513810247536,-0.7410911857514373,3519.842481243135
16.806keV_C_0.938cm_5761_gem_out.npy,3,72.59996939087205,42475.77026367188,0.0204730994583108,12.082583672290864,2831.718017578126,1.3499146395502932,0.2732298183035153,4502.700458726808
16.853keV_C_2.277cm_4444_gem_out.npy,94,117.8570226069613,45555.528564453125,0.030289662002898,22.190771994333502,3037.0352376302067,1.120237525034501,-0.3076214659739302,3877.679548445624
16.892keV_C_2.253cm_9700_gem_out.npy,113,130.6102131449826,50312.92358398439,0.0279202454748468,48.9015592201136,3352.9555312788207,1.2637957906583126,0.0717167145654058,4787.72179107741
16.913keV_C_1.293cm_3316_gem_out.npy,109,84.41432211288426,36895.31054687501,0.0220062447761275,3.829844390111596,2459.6873697916667,1.173458582877995,-0.1267952913714634,3416.375679132946
16.933keV_C_1.280cm_3940_gem_out.npy,96,75.94445338535266,39213.37792968751,0.0204379293295371,79.32949944173826,2614.2251953125005,1.112587337871804,-0.3456779381583619,4044.1731517556855
16.983keV_C_2.039cm_1757_gem_out.npy,159,112.57282087608895,39368.78247070313,0.0317039449527891,79.87733155339178,2624.585498046876,1.1068664309308531,-0.2358455815438103,3061.69521622709
17.223keV_C_1.235cm_5641_gem_out.npy,120,111.0819517293426,57840.40942382813,0.0170403842551804,84.40254317205975,3856.027294921876,1.3308336007204968,0.3069963567715486,4991.21826735646
17.292keV_C_2.491cm_3249_gem_out.npy,13,138.11115088941946,39769.59179687501,0.0381141681314842,68.2671154952516,2651.306119791668,1.2993623599848276,0.2364700269085089,3443.6486082094525
17.293keV_C_1.855cm_1128_gem_out.npy,148,105.36803225942025,37436.12841796876,0.0264836481169369,8.591425098665718,2495.74189453125,1.4711708800621064,0.7655574228023041,3560.139572658423
17.311keV_C_2.174cm_9521_gem_out.npy,110,92.11319123773752,29107.309570312507,0.0356049447216174,56.9648395256104,1940.4873046874989,1.4135074859046246,0.5695618355058891,3221.1459521676275
17.377keV_C_0.577cm_6852_gem_out.npy,139,45.254833995939045,31317.654052734382,0.0196140637498679,38.92195636868262,2087.843603515625,1.1504552159669377,-0.239444584508774,3112.102852808732
17.524keV_C_0.572cm_6023_gem_out.npy,58,96.64511253952664,27090.922119140632,0.0231289962613977,37.38072546461647,1805.94546219043,1.2837531226542678,0.1198425630812844,2826.849471741304
